type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,hour_of_day,distance_from_home,is_abroad,isFraud
TRANSFER,161.07,90822.58,90661.51,41671.79,41832.86,7,2.75,0,0
CASH_OUT,215.18,79798.36,79583.18000000001,92872.84,93088.01999999999,16,1.12,0,0
CASH_IN,409.0,22065.99,21656.99,61783.06,62192.06,12,30.81,0,0
PAYMENT,151.43,17749.08,17597.65,18986.43,19137.86,19,12.91,0,0
PAYMENT,2514.1,32571.16,30057.06,14911.01,17425.11,6,31.62,0,0
TRANSFER,89.86,13337.63,13247.769999999999,62989.48,63079.340000000004,2,13.37,0,0
PAYMENT,415.19,16534.34,16119.15,42988.64,43403.83,6,5.64,0,0
TRANSFER,231.7,86424.06,86192.36,8037.81,8269.51,12,0.95,0,0
PAYMENT,116.07,36106.73,35990.66,51061.87,51177.94,15,19.84,0,0
CASH_OUT,2635.25,85689.04,83053.79,15941.33,18576.58,12,12.87,0,0
CASH_OUT,575.5,8068.0,7492.5,23174.97,23750.47,19,6.93,0,0
PAYMENT,684.63,31478.14,30793.51,83490.36,84174.99,7,4.88,0,0
CASH_OUT,16.61,16120.94,16104.33,14499.8,14516.41,16,25.67,0,0
CASH_IN,389.91,69559.2,69169.29,3260.05,3649.96,16,4.09,0,0
PAYMENT,2641.81,33067.39,30425.579999999998,61923.17,64564.979999999996,10,3.44,0,0
PAYMENT,565.78,32323.98,31758.2,27091.73,27657.51,21,2.82,0,0
PAYMENT,807.91,37022.81,36214.899999999994,57894.85,58702.76,19,15.99,0,0
CASH_OUT,32.72,66130.94,66098.22,97289.79,97322.51,17,18.47,0,0
PAYMENT,39.47,83045.66,83006.19,78085.87,78125.34,3,1.61,0,0
PAYMENT,453.32,6603.97,6150.650000000001,7392.35,7845.67,17,28.48,0,0
CASH_OUT,1892.87,61667.98,59775.11,29868.5,31761.37,18,0.5,0,0
TRANSFER,129.82,3826.58,3696.7599999999998,67735.96,67865.78000000001,16,102.76,0,0
TRANSFER,265.95,74373.46,74107.51000000001,17207.53,17473.48,17,5.39,0,0
CASH_OUT,41675.44,41675.44,0.0,0.0,41675.44,0,235.02,0,1
CASH_IN,100.07,31545.64,31445.57,27838.75,27938.82,18,9.46,0,0
CASH_OUT,361.03,72791.84,72430.81,64159.04,64520.07,2,16.18,1,0
CASH_OUT,1131.37,59369.49,58238.119999999995,86628.55,87759.92,17,10.34,0,0
PAYMENT,375.96,85679.82,85303.86,58700.81,59076.77,12,2.79,0,0
TRANSFER,39.6,63972.78,63933.18,29529.66,29569.26,17,16.24,1,0
PAYMENT,155.48,7810.29,7654.81,57664.81,57820.29,11,11.17,0,0
PAYMENT,183.91,28192.51,28008.6,74430.67,74614.58,3,0.74,0,0
CASH_IN,35.9,26028.07,25992.17,43266.86,43302.76,10,2.66,0,0
CASH_IN,59.7,49367.19,49307.490000000005,49175.61,49235.31,16,11.67,0,0
CASH_OUT,50.24,13094.66,13044.42,17374.26,17424.5,20,21.1,0,0
TRANSFER,5.64,88618.01,88612.37,15692.15,15697.789999999999,10,4.79,0,0
PAYMENT,92.34,67689.68,67597.34,547.29,639.63,17,59.59,0,0
CASH_IN,34.94,65688.22,65653.28,73610.58,73645.52,17,11.97,0,0
PAYMENT,42.29,44178.92,44136.63,76374.17,76416.45999999999,18,43.66,0,0
PAYMENT,22.89,99718.95,99696.06,27327.91,27350.8,14,11.23,0,0
PAYMENT,108.56,49521.06,49412.5,90262.87,90371.43,16,4.36,0,0
PAYMENT,217.2,4621.67,4404.47,68941.64,69158.84,14,13.07,0,0
PAYMENT,77.75,4802.68,4724.93,65885.61,65963.36,13,8.88,0,0
PAYMENT,18.8,62722.81,62704.009999999995,88521.34,88540.14,19,13.89,0,0
CASH_OUT,122.2,74492.52,74370.32,58330.47,58452.67,14,8.17,0,0
CASH_OUT,387.72,61979.7,61591.979999999996,24124.41,24512.13,18,1.68,0,0
PAYMENT,106.99,4273.78,4166.79,41012.73,41119.72,7,0.5,0,0
CASH_OUT,58.22,58656.44,58598.22,72984.97,73043.19,16,11.04,0,0
PAYMENT,8.35,13293.69,13285.34,19593.27,19601.62,13,31.37,0,0
TRANSFER,46.74,13358.32,13311.58,10091.99,10138.73,5,10.28,0,0
CASH_OUT,1199.49,24972.31,23772.82,86532.35,87731.84000000001,10,4.8,0,0
CASH_IN,33.44,19422.34,19388.9,60215.08,60248.520000000004,11,36.54,0,0
PAYMENT,945.45,85300.31,84354.86,83462.5,84407.95,8,3.23,0,0
PAYMENT,164.24,5079.768918360681,4915.528918360681,91369.87,91534.11,11,13.7,0,0
DEBIT,266.3,69594.45,69328.15,52459.97,52726.270000000004,7,11.28,0,0
PAYMENT,246.43,47268.71,47022.28,47811.5,48057.93,9,16.31,0,0
PAYMENT,112.67,68418.66,68305.99,51660.67,51773.34,18,14.08,0,0
TRANSFER,17.74,71914.31,71896.56999999999,10801.34,10819.08,12,12.71,0,0
PAYMENT,427.74,28772.19,28344.449999999997,64645.63,65073.369999999995,8,13.46,1,0
CASH_OUT,52.96,94326.72,94273.76,28724.06,28777.02,17,36.31,0,0
CASH_OUT,740.62,6300.41,5559.79,67933.97,68674.59,11,5.69,0,0
DEBIT,374.04,55030.59,54656.549999999996,61345.14,61719.18,9,6.94,0,0
CASH_OUT,200.69,61097.84,60897.149999999994,62462.8,62663.490000000005,6,51.55,0,0
CASH_IN,87.9,42996.43,42908.53,65378.79,65466.69,16,12.92,0,0
TRANSFER,92476.33,92476.33,0.0,0.0,92476.33,23,307.52,0,1
PAYMENT,1302.35,78337.62,77035.26999999999,46491.19,47793.54,13,2.36,0,0
CASH_OUT,62.88,94477.33,94414.45,44890.05,44952.93,19,9.88,0,0
CASH_IN,15.73,81839.21,81823.48000000001,60192.24,60207.97,3,18.68,0,0
CASH_IN,358.86,5070.41,4711.55,52385.56,52744.42,13,1.19,0,0
PAYMENT,68.57,35309.7,35241.13,32353.61,32422.18,15,5.67,0,0
PAYMENT,22.16,78049.59,78027.43,88942.68,88964.84,12,4.69,1,0
TRANSFER,88.07,53201.86,53113.79,9783.93,9872.0,11,29.15,0,0
PAYMENT,3769.29,35542.26,31772.97,9332.91,13102.2,8,37.49,0,0
TRANSFER,17.01,69310.94,69293.93000000001,40876.77,40893.78,11,3.83,0,0
CASH_OUT,216.36,89713.67,89497.31,23244.61,23460.97,16,4.46,0,0
TRANSFER,26.17,89827.14,89800.97,59182.14,59208.31,21,28.91,0,0
CASH_OUT,97809.03,119445.87,21636.839999999997,0.0,97809.03,19,271.45,1,1
CASH_IN,804.64,34892.63,34087.99,23845.5,24650.14,11,3.15,0,0
PAYMENT,26.51,99841.92,99815.41,80649.83,80676.34,10,13.48,0,0
CASH_OUT,72.68,11089.66,11016.98,61013.07,61085.75,10,6.72,0,0
DEBIT,43.98,29884.87,29840.89,81722.8,81766.78,9,2.36,0,0
TRANSFER,440.02,20114.71,19674.69,37499.56,37939.579999999994,12,31.86,0,0
PAYMENT,81.77,2193.02,2111.25,30163.02,30244.79,16,4.99,0,0
PAYMENT,1360.58,57142.96,55782.38,94443.68,95804.26,16,4.3,0,0
TRANSFER,10.88,6652.16,6641.28,96457.2,96468.08,0,16.57,0,0
CASH_OUT,325.3,76789.77,76464.47,18341.23,18666.53,14,19.06,0,0
CASH_IN,349.68,26967.27,26617.59,4450.08,4799.76,6,6.8,0,0
CASH_IN,772.95,50589.55,49816.600000000006,60241.06,61014.009999999995,20,16.01,0,0
CASH_OUT,552.11,7422.34,6870.2300000000005,77033.72,77585.83,16,17.5,0,0
CASH_IN,721.5,15387.64,14666.14,12171.1,12892.6,9,12.93,0,0
CASH_OUT,820.27,32722.75,31902.48,20052.26,20872.53,15,17.61,0,0
CASH_IN,154.66,68105.39,67950.73,78335.38,78490.04000000001,16,4.59,0,0
CASH_OUT,54.13,84662.56,84608.43,39905.48,39959.61,15,18.24,0,0
CASH_OUT,10.13,30556.37,30546.239999999998,91534.95,91545.08,5,2.92,0,0
PAYMENT,120.31,65488.81,65368.5,40851.59,40971.899999999994,19,14.12,0,0
PAYMENT,165.95,90801.7,90635.75,43408.44,43574.39,12,9.85,0,0
TRANSFER,77.01,86609.5,86532.49,24258.16,24335.17,10,4.81,0,0
TRANSFER,256.52,69887.75,69631.23,41971.45,42227.969999999994,17,0.5,0,0
CASH_OUT,264.84,25482.95,25218.11,32817.65,33082.49,19,4.81,0,0
TRANSFER,666.92,20632.46,19965.54,25621.37,26288.289999999997,17,27.79,0,0
TRANSFER,56.46,32824.75,32768.29,84626.51,84682.97,19,1.51,0,0
PAYMENT,459.38,15095.46,14636.08,71531.23,71990.61,14,9.14,0,0
TRANSFER,518.67,2630.85,2112.18,87039.54,87558.20999999999,13,4.18,0,0
TRANSFER,94.74,70594.68,70499.93999999999,88801.34,88896.08,12,1.16,0,0
TRANSFER,760.14,760.14,0.0,200.0,960.14,13,395.94,1,1
PAYMENT,224.21,40482.63,40258.42,57778.96,58003.17,8,3.98,0,0
TRANSFER,142.27,64700.39,64558.12,30495.26,30637.53,17,42.12,0,0
PAYMENT,1144.18,27516.89,26372.71,56879.53,58023.71,12,14.53,0,0
TRANSFER,885.44,21415.93,20530.49,47179.57,48065.01,10,7.7,0,0
CASH_OUT,85.4,4466.56,4381.160000000001,10354.18,10439.58,12,16.7,0,0
TRANSFER,6.62,22128.12,22121.5,49631.24,49637.86,21,16.28,1,0
CASH_OUT,1541.11,12684.68,11143.57,65869.7,67410.81,8,74.69,0,0
CASH_OUT,93.35,15748.87,15655.52,53043.14,53136.49,13,6.36,0,0
PAYMENT,137.24,12513.74,12376.5,68438.99,68576.23000000001,18,38.27,1,0
DEBIT,123.88,53352.39,53228.51,65742.72,65866.6,10,49.7,0,0
CASH_IN,38.72,25068.09,25029.37,87349.45,87388.17,12,16.46,0,0
CASH_IN,115.07,40639.35,40524.28,93612.69,93727.76000000001,10,1.94,0,0
PAYMENT,236.99,57547.73,57310.740000000005,42850.14,43087.13,13,11.08,0,0
TRANSFER,181.46,68391.3,68209.84,27121.02,27302.48,7,7.95,0,0
PAYMENT,111.17,60701.81,60590.64,15103.35,15214.52,16,11.6,0,0
CASH_IN,163.95,34729.86,34565.91,91654.32,91818.27,18,15.51,0,0
TRANSFER,93.11,22051.27,21958.16,72637.84,72730.95,17,16.07,0,0
CASH_IN,1751.88,50990.71,49238.83,77064.36,78816.24,11,1.79,0,0
CASH_IN,131.23,62116.29,61985.06,26535.49,26666.72,9,4.69,0,0
CASH_IN,24.32,25390.46,25366.14,23276.46,23300.78,9,5.35,0,0
TRANSFER,62076.62,62076.62,0.0,0.0,62076.62,9,224.3,1,1
CASH_OUT,682.01,14533.29,13851.28,55835.16,56517.170000000006,17,2.02,0,0
PAYMENT,55.93,36538.81,36482.88,17617.25,17673.18,8,46.32,0,0
PAYMENT,2158.24,6611.71,4453.47,37492.59,39650.829999999994,18,4.93,0,0
CASH_OUT,55.93,85997.29,85941.36,55766.91,55822.840000000004,10,17.65,0,0
CASH_IN,293.8,79810.6,79516.8,94135.07,94428.87000000001,17,0.64,0,0
CASH_OUT,8519.19,9949.6,1430.4099999999999,0.0,8519.19,13,52.05,1,1
PAYMENT,139.69,29112.33,28972.640000000003,72950.84,73090.53,23,20.77,0,0
CASH_OUT,32.98,10715.15,10682.17,68853.82,68886.8,12,18.22,0,0
PAYMENT,121.63,68603.59,68481.95999999999,99830.76,99952.39,17,5.36,0,0
CASH_IN,148.43,18463.32,18314.89,84008.4,84156.82999999999,8,1.2,0,0
TRANSFER,313.97,47125.55,46811.58,12666.19,12980.16,17,10.57,0,0
TRANSFER,52.1,37329.92,37277.82,8657.36,8709.460000000001,13,1.24,0,0
CASH_IN,279.19,41286.93,41007.74,34392.92,34672.11,11,21.34,0,0
TRANSFER,149.97,18459.25,18309.28,52771.31,52921.28,10,29.6,0,0
DEBIT,8.93,4754.847248429082,4745.917248429082,24930.76,24939.69,13,43.12,1,0
CASH_OUT,257.63,48120.24,47862.61,16242.94,16500.57,9,2.91,0,0
CASH_OUT,75.57,52202.28,52126.71,30664.31,30739.88,14,4.54,0,0
CASH_OUT,58.08,72801.28,72743.2,17014.4,17072.480000000003,6,1.97,0,0
CASH_OUT,112.1,8336.98,8224.88,9061.65,9173.75,16,57.41,0,0
TRANSFER,329.32,96751.96,96422.64,72513.7,72843.02,8,13.24,0,0
PAYMENT,148.69,95135.72,94987.03,20724.77,20873.46,11,68.22,0,0
CASH_OUT,70.16,6857.59,6787.43,41540.13,41610.29,9,11.29,0,0
PAYMENT,39.65,5822.22,5782.570000000001,22652.4,22692.050000000003,16,23.32,0,0
PAYMENT,274.02,70655.5,70381.48,62741.84,63015.85999999999,17,62.08,0,0
CASH_OUT,1889.82,91786.3,89896.48,47426.67,49316.49,23,26.03,0,0
CASH_OUT,269.66,86598.4,86328.73999999999,4131.64,4401.3,17,6.01,0,0
CASH_OUT,560.5,87639.55,87079.05,99218.26,99778.76,18,15.07,0,0
PAYMENT,14.02,11609.26,11595.24,75224.85,75238.87000000001,14,1.04,0,0
CASH_IN,366.67,12423.5,12056.83,10772.14,11138.81,14,10.67,0,0
CASH_OUT,38.63,36936.53,36897.9,18805.01,18843.64,11,35.28,0,0
CASH_IN,235.09,85185.21,84950.12000000001,71322.93,71558.01999999999,10,7.58,0,0
PAYMENT,37.95,15707.15,15669.199999999999,76046.2,76084.15,17,34.97,0,0
CASH_OUT,59.74,82086.7,82026.95999999999,74239.63,74299.37000000001,9,16.76,0,0
TRANSFER,20.14,24433.42,24413.28,96021.61,96041.75,16,36.2,0,0
TRANSFER,89.68,57953.7,57864.02,51615.58,51705.26,19,10.01,0,0
DEBIT,696.34,71351.71,70655.37000000001,83928.67,84625.01,16,50.18,0,0
PAYMENT,248.32,78058.96,77810.64,83653.5,83901.82,10,8.09,0,0
CASH_IN,9018.63,51343.11,42324.48,39226.51,48245.14,10,9.0,0,0
CASH_OUT,70.66,80887.91,80817.25,72510.94,72581.6,13,12.45,0,0
PAYMENT,102.99,81129.68,81026.68999999999,50933.79,51036.78,12,65.07,0,0
PAYMENT,278.11,25192.61,24914.5,41539.36,41817.47,4,0.5,0,0
CASH_IN,142.58,8177.0,8034.42,43491.05,43633.630000000005,14,32.6,0,0
CASH_OUT,46.28,18382.38,18336.100000000002,40022.12,40068.4,5,9.56,0,0
PAYMENT,64.51,96825.84,96761.33,89109.35,89173.86,8,6.02,0,0
CASH_IN,846.0,81785.62,80939.62,96930.58,97776.58,15,3.8,0,0
DEBIT,446.22,6146.53,5700.3099999999995,61006.29,61452.51,17,17.12,0,0
PAYMENT,184.08,32881.39,32697.309999999998,46522.85,46706.93,9,3.43,0,0
CASH_IN,76.12,81059.2,80983.08,26896.47,26972.59,15,3.77,0,0
CASH_OUT,316.25,27920.63,27604.38,75772.3,76088.55,10,14.88,0,0
PAYMENT,27.26,62296.4,62269.14,58554.48,58581.740000000005,11,1.31,0,0
TRANSFER,38.28,79156.89,79118.61,68153.21,68191.49,12,13.96,0,0
CASH_IN,322.97,30744.98,30422.01,91072.4,91395.37,16,8.49,0,0
CASH_IN,202.62,73550.79,73348.17,32405.66,32608.28,16,41.02,0,0
PAYMENT,8.21,76831.91,76823.7,11401.26,11409.47,16,47.26,0,0
PAYMENT,658.51,40018.22,39359.71,85853.41,86511.92,15,7.39,0,0
CASH_OUT,120.36,63407.9,63287.54,1504.22,1624.58,9,25.86,0,0
PAYMENT,107.69,96539.09,96431.4,62598.35,62706.04,15,20.07,0,0
TRANSFER,95.19,10184.54,10089.35,20093.91,20189.1,13,21.01,0,0
PAYMENT,189.88,25350.71,25160.829999999998,97680.16,97870.04000000001,7,16.43,0,0
PAYMENT,347.07,82857.59,82510.51999999999,98399.01,98746.08,13,40.04,0,0
CASH_IN,324.12,64193.42,63869.299999999996,22413.83,22737.95,9,9.61,0,0
CASH_OUT,38.04,78880.87,78842.83,81574.29,81612.32999999999,6,28.5,0,0
TRANSFER,61.51,87383.84,87322.33,73595.73,73657.23999999999,10,8.81,0,0
CASH_OUT,162.11,66586.14,66424.03,97487.59,97649.7,13,15.21,0,0
PAYMENT,39.32,28180.12,28140.8,56828.69,56868.01,7,31.04,0,0
PAYMENT,391.87,15265.28,14873.41,83445.79,83837.65999999999,15,69.88,0,0
TRANSFER,385.59,10767.54,10381.95,67774.2,68159.79,10,43.19,0,0
CASH_IN,56.78,47910.27,47853.49,95812.58,95869.36,6,10.38,0,0
CASH_IN,108.13,92598.65,92490.51999999999,15156.6,15264.73,9,5.36,0,0
CASH_OUT,65.32,51836.53,51771.21,24380.25,24445.57,7,14.32,0,0
CASH_OUT,243.51,55094.78,54851.27,49821.45,50064.96,7,16.59,0,0
CASH_OUT,79.76,74955.96,74876.20000000001,237.14,316.9,18,22.74,0,0
CASH_IN,118.48,73576.1,73457.62000000001,49106.69,49225.170000000006,10,2.32,1,0
CASH_OUT,9.68,76923.66,76913.98000000001,25281.99,25291.670000000002,12,2.16,0,0
PAYMENT,89.43,66453.5,66364.07,65996.63,66086.06,17,11.36,0,0
TRANSFER,9.5,57189.29,57179.79,43758.31,43767.81,15,22.75,0,0
PAYMENT,531.5,25518.68,24987.18,59400.16,59931.66,17,4.77,0,0
TRANSFER,85939.14,123243.27,37304.130000000005,0.0,85939.14,3,264.98,0,1
PAYMENT,335.37,35140.86,34805.49,83568.8,83904.17,8,12.73,0,0
PAYMENT,48.21,83333.12,83284.90999999999,54081.13,54129.34,9,14.25,0,0
PAYMENT,312.82,16625.83,16313.010000000002,537.64,850.46,9,14.3,0,0
CASH_OUT,171.8,10020.74,9848.94,77148.65,77320.45,19,1.06,1,0
CASH_IN,379.8,14722.84,14343.04,98786.58,99166.38,14,22.89,0,0
CASH_OUT,24.14,96487.41,96463.27,55590.75,55614.89,6,16.77,0,0
TRANSFER,9147.49,11683.49,2536.0,200.0,9347.49,23,490.76,1,1
PAYMENT,1405.24,87738.11,86332.87,96298.39,97703.63,12,24.52,0,0
CASH_IN,995.26,17653.15,16657.890000000003,52479.6,53474.86,18,2.5,0,0
TRANSFER,770.02,76349.84,75579.81999999999,83637.53,84407.55,21,0.82,0,0
TRANSFER,4156.97,5937.7161774795495,1780.7461774795493,76881.64,81038.61,15,6.46,0,0
PAYMENT,247.2,28746.75,28499.55,830.32,1077.52,9,1.36,0,0
TRANSFER,56.03,56982.95,56926.92,12413.48,12469.51,17,14.52,0,0
CASH_IN,23.44,92916.35,92892.91,7128.89,7152.33,12,37.6,0,0
TRANSFER,33.74,81728.54,81694.79999999999,54155.28,54189.02,16,10.13,0,0
DEBIT,57.29,5931.29,5874.0,61759.92,61817.21,18,55.67,0,0
PAYMENT,77.28,98825.06,98747.78,77425.1,77502.38,1,4.16,0,0
CASH_OUT,124.89,39072.44,38947.55,64165.31,64290.2,13,29.1,0,0
TRANSFER,35.19,28808.13,28772.940000000002,96265.47,96300.66,13,10.45,0,0
TRANSFER,29911.28,29911.28,0.0,200.0,30111.28,3,78.01,1,1
PAYMENT,290.02,96627.71,96337.69,42129.99,42420.009999999995,20,58.37,0,0
PAYMENT,100.82,39204.17,39103.35,81455.15,81555.97,11,21.08,0,0
TRANSFER,90.68,47192.16,47101.48,32471.24,32561.920000000002,14,3.89,0,0
TRANSFER,331.84,3946.7791977927486,3614.9391977927485,46892.45,47224.28999999999,11,0.5,0,0
PAYMENT,163.59,51689.35,51525.76,53637.38,53800.969999999994,9,0.97,0,0
TRANSFER,223.77,26249.81,26026.04,93087.75,93311.52,13,11.22,0,0
CASH_IN,152.19,50218.58,50066.39,76162.28,76314.47,14,61.61,0,0
CASH_OUT,39.75,4317.06469146266,4277.31469146266,9845.25,9885.0,17,0.5,0,0
DEBIT,344.3,55623.01,55278.71,31424.19,31768.489999999998,11,15.74,0,0
PAYMENT,82.04,29828.35,29746.309999999998,13911.2,13993.240000000002,17,13.85,0,0
DEBIT,18.46,59218.81,59200.35,6722.8,6741.26,9,14.16,0,0
TRANSFER,468.81,48099.13,47630.32,15609.81,16078.619999999999,12,16.14,0,0
CASH_OUT,48.34,62334.59,62286.25,46713.83,46762.17,11,18.43,0,0
CASH_OUT,46.02,21451.32,21405.3,90595.04,90641.06,18,58.4,0,0
PAYMENT,53.99,18183.29,18129.3,21243.58,21297.570000000003,7,35.18,0,0
CASH_IN,25.92,59626.1,59600.18,74363.28,74389.2,18,0.5,0,0
PAYMENT,801.25,7923.6,7122.35,74695.98,75497.23,12,2.19,0,0
TRANSFER,1315.64,96316.69,95001.05,47676.79,48992.43,14,2.46,0,0
TRANSFER,96.79,61165.52,61068.729999999996,6839.34,6936.13,8,34.04,0,0
CASH_IN,133.19,20905.88,20772.690000000002,15521.36,15654.550000000001,20,4.85,0,0
DEBIT,271.0,74340.08,74069.08,20234.8,20505.8,9,13.59,0,0
CASH_IN,157.31,34145.34,33988.03,46416.26,46573.57,11,26.47,0,0
TRANSFER,269.69,32681.16,32411.47,68575.31,68845.0,14,5.22,0,0
PAYMENT,4574.89,8306.32196665588,3731.4319666558795,35322.51,39897.4,8,13.75,0,0
DEBIT,48.83,72061.3,72012.47,40866.81,40915.64,14,0.74,1,0
CASH_IN,216.52,23172.38,22955.86,21471.61,21688.13,18,12.22,0,0
TRANSFER,22.79,54756.56,54733.77,16421.88,16444.670000000002,10,0.53,0,0
TRANSFER,225.62,75451.93,75226.31,31234.21,31459.829999999998,8,27.75,0,0
PAYMENT,299.01,76020.82,75721.81000000001,2773.64,3072.6499999999996,16,15.01,0,0
PAYMENT,84.77,41899.87,41815.100000000006,5540.43,5625.200000000001,7,13.1,0,0
PAYMENT,53.58,88512.68,88459.09999999999,84462.94,84516.52,5,0.54,1,0
TRANSFER,217.79,65783.51,65565.72,61145.39,61363.18,11,66.23,0,0
PAYMENT,1700.52,11852.01,10151.49,85239.45,86939.97,16,16.16,0,0
PAYMENT,83.46,66161.87,66078.40999999999,32708.59,32792.05,9,0.5,0,0
CASH_OUT,624.3,62073.27,61448.969999999994,12279.86,12904.16,13,44.56,0,0
PAYMENT,151.91,75227.16,75075.25,83291.66,83443.57,19,21.91,0,0
TRANSFER,126.17,65677.81,65551.64,43455.51,43581.68,22,15.2,0,0
PAYMENT,37.62,26536.63,26499.010000000002,9901.68,9939.300000000001,13,4.0,0,0
DEBIT,583.52,67307.38,66723.86,8365.58,8949.1,17,7.82,0,0
PAYMENT,183.41,67280.65,67097.23999999999,17041.4,17224.81,20,9.99,0,0
DEBIT,213.79,88582.6,88368.81000000001,81888.36,82102.15,13,1.74,0,0
CASH_OUT,27215.95,34426.33,7210.380000000001,0.0,27215.95,16,87.96,1,1
CASH_OUT,972.09,14163.62,13191.53,73788.43,74760.51999999999,17,42.06,0,0
CASH_IN,62.16,5893.17,5831.01,1533.72,1595.88,16,9.08,0,0
TRANSFER,251.84,28221.0,27969.16,82801.59,83053.43,7,3.33,0,0
PAYMENT,24.22,66742.0,66717.78,45202.32,45226.54,5,6.76,0,0
TRANSFER,134.31,67340.09,67205.78,85945.46,86079.77,13,9.9,0,0
PAYMENT,23.45,64918.58,64895.130000000005,95159.55,95183.0,12,37.14,0,0
PAYMENT,1106.65,59577.71,58471.06,52810.8,53917.450000000004,17,3.64,0,0
CASH_OUT,287.92,35047.63,34759.71,10226.32,10514.24,17,42.57,0,0
PAYMENT,127.45,49178.04,49050.590000000004,92031.25,92158.7,21,9.1,0,0
PAYMENT,194.94,75411.66,75216.72,93034.81,93229.75,10,2.63,0,0
PAYMENT,97.6,35954.47,35856.87,67180.14,67277.74,11,4.26,0,0
CASH_IN,45.02,45984.7,45939.68,46109.41,46154.43,12,17.53,0,0
PAYMENT,13.07,97267.69,97254.62,40595.19,40608.26,7,36.06,0,0
CASH_OUT,95.47,35368.03,35272.56,11995.31,12090.779999999999,13,12.94,0,0
CASH_IN,88.34,65651.04,65562.7,92693.45,92781.79,8,44.63,0,0
CASH_OUT,521.55,33713.41,33191.86,93229.12,93750.67,13,57.53,0,0
CASH_OUT,445.94,35371.84,34925.899999999994,5926.25,6372.19,14,1.94,0,0
CASH_OUT,36.87,5381.22,5344.35,34042.74,34079.61,17,3.85,0,0
CASH_IN,57.21,39430.84,39373.63,80564.91,80622.12000000001,14,22.98,0,0
PAYMENT,156.72,61240.23,61083.51,15812.63,15969.349999999999,10,7.53,0,0
TRANSFER,68.45,32437.37,32368.92,48727.18,48795.63,16,34.57,0,0
PAYMENT,145.88,79209.31,79063.43,93977.29,94123.17,18,55.66,0,0
CASH_OUT,208.58,9901.3,9692.72,90119.95,90328.53,10,37.4,0,0
CASH_IN,117.27,90142.18,90024.90999999999,35978.66,36095.93,13,52.05,0,0
TRANSFER,192.63,5180.84,4988.21,69866.65,70059.28,13,98.37,0,0
PAYMENT,1046.43,11512.16,10465.73,19229.21,20275.64,9,9.38,0,0
TRANSFER,2173.65,51161.4,48987.75,74090.54,76264.18999999999,15,17.74,0,0
CASH_OUT,157.65,69408.75,69251.1,80955.05,81112.7,17,11.05,0,0
PAYMENT,1247.43,41594.32,40346.89,32508.25,33755.68,18,27.31,0,0
PAYMENT,536.84,13166.37,12629.53,48389.53,48926.369999999995,5,62.02,1,0
TRANSFER,33.16,62242.78,62209.619999999995,87011.51,87044.67,14,8.52,0,0
PAYMENT,222.92,82002.38,81779.46,18121.98,18344.899999999998,7,27.05,0,0
CASH_OUT,563.59,97905.22,97341.63,28346.54,28910.13,16,3.56,0,0
CASH_OUT,467.78,77095.63,76627.85,50901.99,51369.77,19,46.38,0,0
CASH_IN,152.78,24338.04,24185.260000000002,91829.43,91982.20999999999,12,4.26,0,0
PAYMENT,1898.49,74959.55,73061.06,82662.68,84561.17,12,4.01,0,0
CASH_IN,50.34,3411.91,3361.5699999999997,93634.54,93684.87999999999,15,15.54,0,0
PAYMENT,151.93,4508.06,4356.13,35837.24,35989.17,8,6.35,0,0
TRANSFER,96387.41,96387.41,0.0,0.0,96387.41,2,111.03,0,1
PAYMENT,485.13,56357.39,55872.26,11014.1,11499.23,16,7.86,0,0
CASH_IN,158.48,82404.14,82245.66,3263.08,3421.56,9,13.7,0,0
PAYMENT,987.14,42357.97,41370.83,22947.64,23934.78,6,8.38,0,0
TRANSFER,82.86,7772.17,7689.31,81946.5,82029.36,7,6.65,0,0
TRANSFER,97885.54,122528.68,24643.14,0.0,97885.54,9,89.33,1,1
CASH_OUT,1596.54,79377.9,77781.36,43201.26,44797.8,11,4.38,0,0
TRANSFER,84.8,94173.24,94088.44,13617.23,13702.029999999999,17,40.53,0,0
PAYMENT,43.34,90509.73,90466.39,91194.24,91237.58,18,7.7,0,0
PAYMENT,488.76,18697.8,18209.04,65171.72,65660.48,12,16.03,0,0
CASH_IN,1017.65,15013.42,13995.77,64713.95,65731.59999999999,18,3.56,0,0
PAYMENT,91.18,75880.37,75789.19,91080.45,91171.62999999999,14,28.65,0,0
CASH_IN,1235.0,39214.85,37979.85,31640.33,32875.33,17,4.46,0,0
CASH_IN,30.18,36938.17,36907.99,71593.49,71623.67,10,1.43,0,0
TRANSFER,76.95,93808.57,93731.62000000001,2615.77,2692.72,13,8.36,0,0
PAYMENT,206.03,41995.16,41789.130000000005,43646.37,43852.4,10,41.31,0,0
PAYMENT,284.36,10464.84,10180.48,80687.66,80972.02,14,0.5,0,0
CASH_OUT,420.7,84253.24,83832.54000000001,48883.44,49304.14,12,1.87,0,0
PAYMENT,51.71,82280.16,82228.45,24385.31,24437.02,10,5.22,0,0
CASH_OUT,21.8,94089.55,94067.75,18199.81,18221.61,12,42.38,0,0
PAYMENT,426.55,35863.36,35436.81,80004.84,80431.39,10,4.37,0,0
TRANSFER,76092.69,95067.83,18975.14,0.0,76092.69,21,353.72,0,1
PAYMENT,50.09,44413.75,44363.66,76905.08,76955.17,12,4.2,0,0
